year,region_code,region_label,series,migration_status,detail,value_thousand
2023,08421KRSI,"Ulm, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,130
2023,08421KRSI,"Ulm, Stadtkreis",by_marital_status,Insgesamt,geschieden,8
2023,08421KRSI,"Ulm, Stadtkreis",by_marital_status,Insgesamt,ledig,60
2023,08421KRSI,"Ulm, Stadtkreis",by_marital_status,Insgesamt,verheiratet,55
2023,08421KRSI,"Ulm, Stadtkreis",by_marital_status,Insgesamt,verwitwet,7
2023,08421KRSI,"Ulm, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,56
2023,08421KRSI,"Ulm, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2023,08421KRSI,"Ulm, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,26
2023,08421KRSI,"Ulm, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,25
2023,08421KRSI,"Ulm, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2023,08421KRSI,"Ulm, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,15
2023,08421KRSI,"Ulm, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2023,08421KRSI,"Ulm, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,12
2023,08421KRSI,"Ulm, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2023,08421KRSI,"Ulm, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,198
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,Insgesamt,geschieden,11
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,Insgesamt,ledig,82
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,Insgesamt,verheiratet,94
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,Insgesamt,verwitwet,10
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,57
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,27
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,26
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,16
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,12
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2023,08425KRSI,"Alb-Donau-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2023,08426KRSI,"Biberach, Landkreis",by_marital_status,Insgesamt,Insgesamt,206
2023,08426KRSI,"Biberach, Landkreis",by_marital_status,Insgesamt,geschieden,11
2023,08426KRSI,"Biberach, Landkreis",by_marital_status,Insgesamt,ledig,88
2023,08426KRSI,"Biberach, Landkreis",by_marital_status,Insgesamt,verheiratet,95
2023,08426KRSI,"Biberach, Landkreis",by_marital_status,Insgesamt,verwitwet,11
2023,08426KRSI,"Biberach, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,62
2023,08426KRSI,"Biberach, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2023,08426KRSI,"Biberach, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,28
2023,08426KRSI,"Biberach, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,28
2023,08426KRSI,"Biberach, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2023,08426KRSI,"Biberach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,18
2023,08426KRSI,"Biberach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2023,08426KRSI,"Biberach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,15
2023,08426KRSI,"Biberach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2023,08426KRSI,"Biberach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2023,08435KRSI,"Bodenseekreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,219
2023,08435KRSI,"Bodenseekreis, Landkreis",by_marital_status,Insgesamt,geschieden,15
2023,08435KRSI,"Bodenseekreis, Landkreis",by_marital_status,Insgesamt,ledig,87
2023,08435KRSI,"Bodenseekreis, Landkreis",by_marital_status,Insgesamt,verheiratet,103
2023,08435KRSI,"Bodenseekreis, Landkreis",by_marital_status,Insgesamt,verwitwet,14
2023,08435KRSI,"Bodenseekreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,76
2023,08435KRSI,"Bodenseekreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2023,08435KRSI,"Bodenseekreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,33
2023,08435KRSI,"Bodenseekreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,36
2023,08435KRSI,"Bodenseekreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2023,08435KRSI,"Bodenseekreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,22
2023,08435KRSI,"Bodenseekreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2023,08435KRSI,"Bodenseekreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,18
2023,08435KRSI,"Bodenseekreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2023,08435KRSI,"Bodenseekreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2023,08436KRSI,"Ravensburg, Landkreis",by_marital_status,Insgesamt,Insgesamt,286
2023,08436KRSI,"Ravensburg, Landkreis",by_marital_status,Insgesamt,geschieden,20
2023,08436KRSI,"Ravensburg, Landkreis",by_marital_status,Insgesamt,ledig,122
2023,08436KRSI,"Ravensburg, Landkreis",by_marital_status,Insgesamt,verheiratet,128
2023,08436KRSI,"Ravensburg, Landkreis",by_marital_status,Insgesamt,verwitwet,16
2023,08436KRSI,"Ravensburg, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,82
2023,08436KRSI,"Ravensburg, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2023,08436KRSI,"Ravensburg, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,37
2023,08436KRSI,"Ravensburg, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,38
2023,08436KRSI,"Ravensburg, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2023,08436KRSI,"Ravensburg, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,20
2023,08436KRSI,"Ravensburg, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2023,08436KRSI,"Ravensburg, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,16
2023,08436KRSI,"Ravensburg, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2023,08436KRSI,"Ravensburg, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2023,08437KRSI,"Sigmaringen, Landkreis",by_marital_status,Insgesamt,Insgesamt,134
2023,08437KRSI,"Sigmaringen, Landkreis",by_marital_status,Insgesamt,geschieden,9
2023,08437KRSI,"Sigmaringen, Landkreis",by_marital_status,Insgesamt,ledig,62
2023,08437KRSI,"Sigmaringen, Landkreis",by_marital_status,Insgesamt,verheiratet,55
2023,08437KRSI,"Sigmaringen, Landkreis",by_marital_status,Insgesamt,verwitwet,8
2023,08437KRSI,"Sigmaringen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,33
2023,08437KRSI,"Sigmaringen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2023,08437KRSI,"Sigmaringen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,16
2023,08437KRSI,"Sigmaringen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,14
2023,08437KRSI,"Sigmaringen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2023,08437KRSI,"Sigmaringen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,10
2023,08437KRSI,"Sigmaringen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2023,08437KRSI,"Sigmaringen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,8
2023,08437KRSI,"Sigmaringen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2023,08437KRSI,"Sigmaringen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2024,08111KRSI,"Stuttgart, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,613
2024,08111KRSI,"Stuttgart, Stadtkreis",by_marital_status,Insgesamt,geschieden,42
2024,08111KRSI,"Stuttgart, Stadtkreis",by_marital_status,Insgesamt,ledig,309
2024,08111KRSI,"Stuttgart, Stadtkreis",by_marital_status,Insgesamt,verheiratet,232
2024,08111KRSI,"Stuttgart, Stadtkreis",by_marital_status,Insgesamt,verwitwet,30
2024,08111KRSI,"Stuttgart, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,305
2024,08111KRSI,"Stuttgart, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,22
2024,08111KRSI,"Stuttgart, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,157
2024,08111KRSI,"Stuttgart, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,116
2024,08111KRSI,"Stuttgart, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,10
2024,08111KRSI,"Stuttgart, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,84
2024,08111KRSI,"Stuttgart, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2024,08111KRSI,"Stuttgart, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,69
2024,08111KRSI,"Stuttgart, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,12
2024,08111KRSI,"Stuttgart, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2024,08115KRSI,"Böblingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,396
2024,08115KRSI,"Böblingen, Landkreis",by_marital_status,Insgesamt,geschieden,26
2024,08115KRSI,"Böblingen, Landkreis",by_marital_status,Insgesamt,ledig,158
2024,08115KRSI,"Böblingen, Landkreis",by_marital_status,Insgesamt,verheiratet,189
2024,08115KRSI,"Böblingen, Landkreis",by_marital_status,Insgesamt,verwitwet,23
2024,08115KRSI,"Böblingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,175
2024,08115KRSI,"Böblingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,11
2024,08115KRSI,"Böblingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,75
2024,08115KRSI,"Böblingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,82
2024,08115KRSI,"Böblingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,7
2024,08115KRSI,"Böblingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,58
2024,08115KRSI,"Böblingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2024,08115KRSI,"Böblingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,44
2024,08115KRSI,"Böblingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,11
2024,08115KRSI,"Böblingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2024,08116KRSI,"Esslingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,538
2024,08116KRSI,"Esslingen, Landkreis",by_marital_status,Insgesamt,geschieden,35
2024,08116KRSI,"Esslingen, Landkreis",by_marital_status,Insgesamt,ledig,214
2024,08116KRSI,"Esslingen, Landkreis",by_marital_status,Insgesamt,verheiratet,259
2024,08116KRSI,"Esslingen, Landkreis",by_marital_status,Insgesamt,verwitwet,29
2024,08116KRSI,"Esslingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,212
2024,08116KRSI,"Esslingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,14
2024,08116KRSI,"Esslingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,92
2024,08116KRSI,"Esslingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,97
2024,08116KRSI,"Esslingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,9
2024,08116KRSI,"Esslingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,62
2024,08116KRSI,"Esslingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2024,08116KRSI,"Esslingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,44
2024,08116KRSI,"Esslingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,15
2024,08116KRSI,"Esslingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2024,08117KRSI,"Göppingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,257
2024,08117KRSI,"Göppingen, Landkreis",by_marital_status,Insgesamt,geschieden,16
2024,08117KRSI,"Göppingen, Landkreis",by_marital_status,Insgesamt,ledig,101
2024,08117KRSI,"Göppingen, Landkreis",by_marital_status,Insgesamt,verheiratet,123
2024,08117KRSI,"Göppingen, Landkreis",by_marital_status,Insgesamt,verwitwet,17
2024,08117KRSI,"Göppingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,104
2024,08117KRSI,"Göppingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,6
2024,08117KRSI,"Göppingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,44
2024,08117KRSI,"Göppingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,49
2024,08117KRSI,"Göppingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2024,08117KRSI,"Göppingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,33
2024,08117KRSI,"Göppingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2024,08117KRSI,"Göppingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,24
2024,08117KRSI,"Göppingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,9
2024,08117KRSI,"Göppingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2024,08118KRSI,"Ludwigsburg, Landkreis",by_marital_status,Insgesamt,Insgesamt,533
2024,08118KRSI,"Ludwigsburg, Landkreis",by_marital_status,Insgesamt,geschieden,35
2024,08118KRSI,"Ludwigsburg, Landkreis",by_marital_status,Insgesamt,ledig,215
2024,08118KRSI,"Ludwigsburg, Landkreis",by_marital_status,Insgesamt,verheiratet,255
2024,08118KRSI,"Ludwigsburg, Landkreis",by_marital_status,Insgesamt,verwitwet,27
2024,08118KRSI,"Ludwigsburg, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,226
2024,08118KRSI,"Ludwigsburg, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,13
2024,08118KRSI,"Ludwigsburg, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,101
2024,08118KRSI,"Ludwigsburg, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,104
2024,08118KRSI,"Ludwigsburg, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,8
2024,08118KRSI,"Ludwigsburg, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,80
2024,08118KRSI,"Ludwigsburg, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2024,08118KRSI,"Ludwigsburg, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,60
2024,08118KRSI,"Ludwigsburg, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,18
2024,08118KRSI,"Ludwigsburg, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,443
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",by_marital_status,Insgesamt,geschieden,29
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",by_marital_status,Insgesamt,ledig,183
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",by_marital_status,Insgesamt,verheiratet,207
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",by_marital_status,Insgesamt,verwitwet,24
