year,region_code,region_label,migration_status,age_group,value_thousand
2023,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,65 Jahre und mehr,50
2023,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,Insgesamt,219
2023,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,unter 15 Jahre,26
2023,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,9
2023,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,14
2023,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,12
2023,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2023,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,9
2023,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,9
2023,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,Insgesamt,76
2023,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,13
2023,08436KRSI,"Ravensburg, Landkreis",Insgesamt,15 bis unter 25 Jahre,32
2023,08436KRSI,"Ravensburg, Landkreis",Insgesamt,25 bis unter 35 Jahre,40
2023,08436KRSI,"Ravensburg, Landkreis",Insgesamt,35 bis unter 45 Jahre,36
2023,08436KRSI,"Ravensburg, Landkreis",Insgesamt,45 bis unter 55 Jahre,34
2023,08436KRSI,"Ravensburg, Landkreis",Insgesamt,55 bis unter 65 Jahre,44
2023,08436KRSI,"Ravensburg, Landkreis",Insgesamt,65 Jahre und mehr,62
2023,08436KRSI,"Ravensburg, Landkreis",Insgesamt,Insgesamt,286
2023,08436KRSI,"Ravensburg, Landkreis",Insgesamt,unter 15 Jahre,38
2023,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,12
2023,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,14
2023,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,14
2023,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,11
2023,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2023,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,11
2023,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,Insgesamt,82
2023,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,unter 15 Jahre,13
2023,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,15 bis unter 25 Jahre,15
2023,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,25 bis unter 35 Jahre,18
2023,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,35 bis unter 45 Jahre,17
2023,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,45 bis unter 55 Jahre,18
2023,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,55 bis unter 65 Jahre,21
2023,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,65 Jahre und mehr,23
2023,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,Insgesamt,134
2023,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,unter 15 Jahre,22
2023,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2023,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2023,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,/
2023,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2023,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2023,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2023,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,Insgesamt,33
2023,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,/
2024,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,71
2024,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,109
2024,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,83
2024,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,80
2024,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,81
2024,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,65 Jahre und mehr,115
2024,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,Insgesamt,613
2024,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,unter 15 Jahre,73
2024,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,40
2024,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,61
2024,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,47
2024,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,46
2024,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,30
2024,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,37
2024,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,Insgesamt,305
2024,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,45
2024,08115KRSI,"Böblingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,38
2024,08115KRSI,"Böblingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,48
2024,08115KRSI,"Böblingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,55
2024,08115KRSI,"Böblingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,49
2024,08115KRSI,"Böblingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,61
2024,08115KRSI,"Böblingen, Landkreis",Insgesamt,65 Jahre und mehr,82
2024,08115KRSI,"Böblingen, Landkreis",Insgesamt,Insgesamt,396
2024,08115KRSI,"Böblingen, Landkreis",Insgesamt,unter 15 Jahre,63
2024,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,20
2024,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,23
2024,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,29
2024,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,24
2024,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,20
2024,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,23
2024,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,Insgesamt,175
2024,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,35
2024,08116KRSI,"Esslingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,53
2024,08116KRSI,"Esslingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,73
2024,08116KRSI,"Esslingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,66
2024,08116KRSI,"Esslingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,71
2024,08116KRSI,"Esslingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,86
2024,08116KRSI,"Esslingen, Landkreis",Insgesamt,65 Jahre und mehr,121
2024,08116KRSI,"Esslingen, Landkreis",Insgesamt,Insgesamt,538
2024,08116KRSI,"Esslingen, Landkreis",Insgesamt,unter 15 Jahre,69
2024,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,26
2024,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,34
2024,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,31
2024,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,34
2024,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,25
2024,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,29
2024,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,Insgesamt,212
2024,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,32
2024,08117KRSI,"Göppingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,22
2024,08117KRSI,"Göppingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,30
2024,08117KRSI,"Göppingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,39
2024,08117KRSI,"Göppingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,26
2024,08117KRSI,"Göppingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,42
2024,08117KRSI,"Göppingen, Landkreis",Insgesamt,65 Jahre und mehr,58
2024,08117KRSI,"Göppingen, Landkreis",Insgesamt,Insgesamt,257
2024,08117KRSI,"Göppingen, Landkreis",Insgesamt,unter 15 Jahre,40
2024,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,9
2024,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,14
2024,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,20
2024,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,11
2024,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,12
2024,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,15
2024,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,Insgesamt,104
2024,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,22
2024,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,15 bis unter 25 Jahre,55
2024,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,25 bis unter 35 Jahre,64
2024,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,35 bis unter 45 Jahre,68
2024,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,45 bis unter 55 Jahre,71
2024,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,55 bis unter 65 Jahre,85
2024,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,65 Jahre und mehr,111
2024,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,Insgesamt,533
2024,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,unter 15 Jahre,79
2024,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,29
2024,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,34
2024,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,32
2024,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,33
2024,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,28
2024,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,28
2024,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,Insgesamt,226
2024,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,unter 15 Jahre,42
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,45
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,57
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,53
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,59
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,67
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,93
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,Insgesamt,443
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,unter 15 Jahre,69
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,21
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,24
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,25
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,26
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,17
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,20
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,173
2024,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,38
2024,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,16
2024,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,22
2024,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,19
2024,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,15
2024,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,17
2024,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,65 Jahre und mehr,22
2024,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,Insgesamt,129
2024,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,unter 15 Jahre,18
2024,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,11
2024,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,12
2024,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,12
2024,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2024,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,6
2024,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,8
2024,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,Insgesamt,73
2024,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,13
2024,08125KRSI,"Heilbronn, Landkreis",Insgesamt,15 bis unter 25 Jahre,33
2024,08125KRSI,"Heilbronn, Landkreis",Insgesamt,25 bis unter 35 Jahre,47
2024,08125KRSI,"Heilbronn, Landkreis",Insgesamt,35 bis unter 45 Jahre,51
2024,08125KRSI,"Heilbronn, Landkreis",Insgesamt,45 bis unter 55 Jahre,46
2024,08125KRSI,"Heilbronn, Landkreis",Insgesamt,55 bis unter 65 Jahre,53
2024,08125KRSI,"Heilbronn, Landkreis",Insgesamt,65 Jahre und mehr,69
2024,08125KRSI,"Heilbronn, Landkreis",Insgesamt,Insgesamt,352
2024,08125KRSI,"Heilbronn, Landkreis",Insgesamt,unter 15 Jahre,53
2024,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,17
2024,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,17
2024,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,23
2024,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,20
2024,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,15
2024,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,17
2024,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,Insgesamt,135
2024,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,unter 15 Jahre,25
2024,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,14
2024,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,14
2024,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,14
2024,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,14
2024,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,18
2024,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,65 Jahre und mehr,25
2024,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,Insgesamt,116
2024,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,unter 15 Jahre,16
2024,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,8
2024,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,6
2024,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,8
2024,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,7
2024,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,6
2024,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,6
2024,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,Insgesamt,51
2024,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,10
2024,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,15 bis unter 25 Jahre,21
2024,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,25 bis unter 35 Jahre,26
2024,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,35 bis unter 45 Jahre,29
2024,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,45 bis unter 55 Jahre,26
2024,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,55 bis unter 65 Jahre,27
2024,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,65 Jahre und mehr,37
2024,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,Insgesamt,200
2024,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,unter 15 Jahre,34
2024,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,7
2024,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,11
2024,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,11
2024,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,11
2024,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2024,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2024,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,Insgesamt,68
2024,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,unter 15 Jahre,13
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,15
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,15
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,19
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,19
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,21
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,26
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,Insgesamt,134
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,unter 15 Jahre,21
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,8
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,43
2024,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,9
2024,08135KRSI,"Heidenheim, Landkreis",Insgesamt,15 bis unter 25 Jahre,14
2024,08135KRSI,"Heidenheim, Landkreis",Insgesamt,25 bis unter 35 Jahre,17
2024,08135KRSI,"Heidenheim, Landkreis",Insgesamt,35 bis unter 45 Jahre,16
2024,08135KRSI,"Heidenheim, Landkreis",Insgesamt,45 bis unter 55 Jahre,18
2024,08135KRSI,"Heidenheim, Landkreis",Insgesamt,55 bis unter 65 Jahre,22
2024,08135KRSI,"Heidenheim, Landkreis",Insgesamt,65 Jahre und mehr,30
2024,08135KRSI,"Heidenheim, Landkreis",Insgesamt,Insgesamt,136
2024,08135KRSI,"Heidenheim, Landkreis",Insgesamt,unter 15 Jahre,18
2024,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,7
2024,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2024,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,7
2024,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,8
2024,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2024,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2024,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,Insgesamt,47
2024,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,unter 15 Jahre,9
2024,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,34
2024,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,37
2024,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,48
2024,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,36
2024,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,46
2024,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,65 Jahre und mehr,67
2024,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,Insgesamt,317
2024,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,unter 15 Jahre,49
2024,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,15
2024,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,13
2024,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,19
2024,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,13
2024,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,11
2024,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,14
2024,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,Insgesamt,107
2024,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,23
2024,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,37
2024,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,52
2024,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,41
2024,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,34
2024,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,45
2024,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,65 Jahre und mehr,60
2024,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,Insgesamt,308
2024,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,unter 15 Jahre,39
2024,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,18
2024,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,19
2024,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,19
2024,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,14
2024,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,15
2024,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,13
2024,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,Insgesamt,117
2024,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,18
2024,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,15 bis unter 25 Jahre,47
2024,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,25 bis unter 35 Jahre,51
2024,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,35 bis unter 45 Jahre,56
