year,region_code,region_label,labour_status,migration_status,education_isced,value_thousand
2021,08118KRSI,"Ludwigsburg, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,168
2021,08118KRSI,"Ludwigsburg, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,77
2021,08118KRSI,"Ludwigsburg, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,76
2021,08118KRSI,"Ludwigsburg, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,15
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,Insgesamt,Insgesamt,446
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,Insgesamt,hoch,135
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,Insgesamt,mittel,196
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,Insgesamt,niedrig,114
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,172
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,35
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,64
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,73
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,274
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,100
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,133
2021,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,41
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,161
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,29
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,71
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,61
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,59
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,7
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,16
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,35
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,102
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,22
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,55
2021,08118KRSI,"Ludwigsburg, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,25
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,Insgesamt,Insgesamt,7
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,Insgesamt,hoch,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,Insgesamt,mittel,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,235
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,Insgesamt,hoch,76
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,Insgesamt,mittel,122
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,Insgesamt,niedrig,36
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,80
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,16
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,40
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,23
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,155
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,60
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,82
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,13
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,228
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,Insgesamt,hoch,75
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,Insgesamt,mittel,119
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,Insgesamt,niedrig,34
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,76
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,16
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,39
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,21
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,152
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,59
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,80
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,12
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,Insgesamt,Insgesamt,374
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,Insgesamt,hoch,101
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,Insgesamt,mittel,186
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,Insgesamt,niedrig,87
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,122
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,22
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,54
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,46
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,253
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,80
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,132
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,41
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,139
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,25
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,64
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,51
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,42
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,14
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,23
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,97
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,20
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,50
2021,08119KRSI,"Rems-Murr-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,28
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,Insgesamt,Insgesamt,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,Insgesamt,hoch,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,Insgesamt,mittel,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,Insgesamt,niedrig,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,Insgesamt,Insgesamt,69
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,Insgesamt,hoch,19
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,Insgesamt,mittel,33
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,Insgesamt,niedrig,17
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,40
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,8
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,17
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,14
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,29
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,11
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,16
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,Insgesamt,Insgesamt,66
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,Insgesamt,hoch,19
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,Insgesamt,mittel,31
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,Insgesamt,niedrig,15
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,37
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,mit Migrationshintergrund,hoch,8
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,mit Migrationshintergrund,mittel,16
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,13
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,28
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,11
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,15
2021,08121KRSI,"Heilbronn, Stadtkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,Insgesamt,Insgesamt,109
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,Insgesamt,hoch,24
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,Insgesamt,mittel,52
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,Insgesamt,niedrig,33
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,60
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,mit Migrationshintergrund,hoch,10
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,mit Migrationshintergrund,mittel,24
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,mit Migrationshintergrund,niedrig,26
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,49
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,ohne Migrationshintergrund,hoch,14
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,ohne Migrationshintergrund,mittel,27
2021,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,ohne Migrationshintergrund,niedrig,8
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,39
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,Insgesamt,hoch,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,Insgesamt,mittel,18
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,Insgesamt,niedrig,17
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,20
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,7
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,11
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,20
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,/
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,12
2021,08121KRSI,"Heilbronn, Stadtkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,6
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,Insgesamt,hoch,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,Insgesamt,mittel,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,191
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,Insgesamt,hoch,59
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,Insgesamt,mittel,103
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,Insgesamt,niedrig,29
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,66
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,15
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,34
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,17
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,125
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,44
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,70
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,11
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,186
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,Insgesamt,hoch,58
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,Insgesamt,mittel,101
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,Insgesamt,niedrig,27
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,64
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,15
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,33
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,17
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,122
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,43
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,68
2021,08125KRSI,"Heilbronn, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,11
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,Insgesamt,Insgesamt,292
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,Insgesamt,hoch,77
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,Insgesamt,mittel,149
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,Insgesamt,niedrig,66
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,99
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,20
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,43
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,36
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,193
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,57
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,106
2021,08125KRSI,"Heilbronn, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,30
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,101
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,18
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,46
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,37
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,33
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,10
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,18
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,68
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,13
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,36
2021,08125KRSI,"Heilbronn, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,19
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,Insgesamt,hoch,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,Insgesamt,mittel,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,62
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,Insgesamt,hoch,16
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,Insgesamt,mittel,32
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,Insgesamt,niedrig,13
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,19
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,8
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,8
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,44
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,14
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,24
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,60
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,Insgesamt,hoch,16
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,Insgesamt,mittel,31
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,Insgesamt,niedrig,13
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,18
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,8
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,8
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,43
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,14
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,23
2021,08126KRSI,"Hohenlohekreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,/
2021,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,Insgesamt,Insgesamt,96
